,WHO Region,ISO3,WHO Country Name,City or Locality,Measurement Year,NO2 (μg/m3),NO2 temporal coverage (%),Population,Average NO2
13000,European Region,ITA,Italy,Borgomanero,2019,28.96,99.30365297,59729081.0,19.612706552706555
13001,European Region,ITA,Italy,Borgosesia,2019,15.6,99.60045662,59729081.0,19.612706552706555
13002,European Region,ITA,Italy,Bormio,2019,12.33,98.40182648,59729081.0,19.612706552706555
13003,European Region,ITA,Italy,Bosco Chiesanuova,2019,7.46,94.98858447,59729081.0,19.612706552706555
13004,European Region,ITA,Italy,Bragno,2019,12.11,90.68493151,59729081.0,19.612706552706555
13005,European Region,ITA,Italy,Brescia,2019,39.65,95.3767123266666,59729081.0,19.612706552706555
13006,European Region,ITA,Italy,Bressanone,2019,27.28,97.79680365,59729081.0,19.612706552706555
13007,European Region,ITA,Italy,Brindisi,2019,15.38,92.6369863,59729081.0,19.612706552706555
13008,European Region,ITA,Italy,Brixen,2019,54.44,98.25342466,59729081.0,19.612706552706555
13009,European Region,ITA,Italy,Brunico,2019,20.6,98.74429224,59729081.0,19.612706552706555
13010,European Region,ITA,Italy,Busalla,2019,27.46,95.793378995,59729081.0,19.612706552706555
13011,European Region,ITA,Italy,Busto Arsizio,2019,30.37,98.55022831,59729081.0,19.612706552706555
13012,European Region,ITA,Italy,Cagliari,2019,26.37,94.85159817,59729081.0,19.612706552706555
13013,European Region,ITA,Italy,Cairo Montenotte,2019,18.56,92.2260274,59729081.0,19.612706552706555
13014,European Region,ITA,Italy,Calusco D'adda,2019,21.62,99.12100457,59729081.0,19.612706552706555
13015,European Region,ITA,Italy,Campobasso,2019,28.27,92.6331811266666,59729081.0,19.612706552706555
13016,European Region,ITA,Italy,Campomorone,2019,15.5,96.98630137,59729081.0,19.612706552706555
13017,European Region,ITA,Italy,Cantalupo Ligure,2019,9.45,97.37442922,59729081.0,19.612706552706555
13018,European Region,ITA,Italy,Cantu,2019,26.42,99.01826484,59729081.0,19.612706552706555
13019,European Region,ITA,Italy,Capannori,2019,22.01,95.39954338,59729081.0,19.612706552706555
13020,European Region,ITA,Italy,Carbonia,2019,5.62,95.10273973,59729081.0,19.612706552706555
13021,European Region,ITA,Italy,Carcare,2019,36.81,96.00456621,59729081.0,19.612706552706555
13022,European Region,ITA,Italy,Carpi,2019,27.72,98.82420091,59729081.0,19.612706552706555
13023,European Region,ITA,Italy,Carrara,2019,14.04,93.51598174,59729081.0,19.612706552706555
13024,European Region,ITA,Italy,Casamassima,2019,17.26,91.35844749,59729081.0,19.612706552706555
13025,European Region,ITA,Italy,Casarotti,2019,25.88,94.82876712,59729081.0,19.612706552706555
13026,European Region,ITA,Italy,Cassano D'adda,2019,32.08,99.33789954,59729081.0,19.612706552706555
13027,European Region,ITA,Italy,Cassino,2019,37.39,94.64611872,59729081.0,19.612706552706555
13028,European Region,ITA,Italy,Castel Di Sangro,2019,23.68,90.69634703,59729081.0,19.612706552706555
13029,European Region,ITA,Italy,Castellarano,2019,17.33,97.38584475,59729081.0,19.612706552706555
13030,European Region,ITA,Italy,Catanzaro,2019,15.62,93.60159817,59729081.0,19.612706552706555
13031,European Region,ITA,Italy,Cava De' Tirreni,2019,30.96,90.11415525,59729081.0,19.612706552706555
13032,European Region,ITA,Italy,Ceccano,2019,30.12,95.12557078,59729081.0,19.612706552706555
13033,European Region,ITA,Italy,Ceglie Messapica,2019,14.33,94.45205479,59729081.0,19.612706552706555
13034,European Region,ITA,Italy,Cengio,2019,7.3,92.9109589,59729081.0,19.612706552706555
13035,European Region,ITA,Italy,Cento,2019,20.19,95.28538813,59729081.0,19.612706552706555
13036,European Region,ITA,Italy,Cerano,2019,24.91,99.40639269,59729081.0,19.612706552706555
13037,European Region,ITA,Italy,Cervia,2019,13.71,98.60730594,59729081.0,19.612706552706555
13038,European Region,ITA,Italy,Cesena,2019,23.23,96.07305936,59729081.0,19.612706552706555
13039,European Region,ITA,Italy,Chiampo,2019,21.67,97.05479452,59729081.0,19.612706552706555
13040,European Region,ITA,Italy,Chiaravalle,2019,27.19,94.65753425,59729081.0,19.612706552706555
13041,European Region,ITA,Italy,Chiavari,2019,16.58,91.57534247,59729081.0,19.612706552706555
13042,European Region,ITA,Italy,Chieri,2019,20.99,95.81050228,59729081.0,19.612706552706555
13043,European Region,ITA,Italy,Chiusi Della Verna,2019,1.63,94.7260274,59729081.0,19.612706552706555
13044,European Region,ITA,Italy,Ciampino,2019,29.44,93.45890411,59729081.0,19.612706552706555
13045,European Region,ITA,Italy,Ciconia,2019,6.92,95.75342466,59729081.0,19.612706552706555
13046,European Region,ITA,Italy,Cisternino,2019,6.9,96.26712329,59729081.0,19.612706552706555
13047,European Region,ITA,Italy,Citta Di Castello,2019,13.44,96.70091324,59729081.0,19.612706552706555
13048,European Region,ITA,Italy,Civita Castellana,2019,12.14,94.14383562,59729081.0,19.612706552706555
13049,European Region,ITA,Italy,Civitavecchia,2019,18.23,93.4614408944444,59729081.0,19.612706552706555
13050,European Region,ITA,Italy,Codogno,2019,30.94,97.89954338,59729081.0,19.612706552706555
13051,European Region,ITA,Italy,Colico Piano,2019,21.43,98.52739726,59729081.0,19.612706552706555
13052,European Region,ITA,Italy,Colleferro,2019,26.07,93.94977169,59729081.0,19.612706552706555
13053,European Region,ITA,Italy,Colorno,2019,16.38,98.19634703,59729081.0,19.612706552706555
13054,European Region,ITA,Italy,Como,2019,39.94,97.85388128,59729081.0,19.612706552706555
13055,European Region,ITA,Italy,Conegliano,2019,21.69,94.80593607,59729081.0,19.612706552706555
13056,European Region,ITA,Italy,Cormano,2019,45.45,99.8630137,59729081.0,19.612706552706555
13057,European Region,ITA,Italy,Cornale,2019,18.35,95.38812785,59729081.0,19.612706552706555
13058,European Region,ITA,Italy,Corte Brugnatella,2019,3.53,93.64155251,59729081.0,19.612706552706555
13059,European Region,ITA,Italy,Corte De' Cortesi Con Cignone,2019,22.48,99.64611872,59729081.0,19.612706552706555
13060,European Region,ITA,Italy,Cosenza,2019,20.34,94.52054795,59729081.0,19.612706552706555
13061,European Region,ITA,Italy,Cossato,2019,17.79,95.10273973,59729081.0,19.612706552706555
13062,European Region,ITA,Italy,Crema,2019,27.61,96.51826484,59729081.0,19.612706552706555
13063,European Region,ITA,Italy,Cremona,2019,30.56,99.54908676,59729081.0,19.612706552706555
13064,European Region,ITA,Italy,Crotone,2019,30.73,92.03767123,59729081.0,19.612706552706555
13065,European Region,ITA,Italy,Cuneo,2019,22.68,95.2283105,59729081.0,19.612706552706555
13066,European Region,ITA,Italy,Dalmine,2019,29.21,98.00228311,59729081.0,19.612706552706555
13067,European Region,ITA,Italy,Darfo Boario Terme,2019,26.49,95.34246575,59729081.0,19.612706552706555
13068,European Region,ITA,Italy,Doberdo Del Lago,2019,6.68,91.38127854,59729081.0,19.612706552706555
13069,European Region,ITA,Italy,Domodossola,2019,20.17,98.77853881,59729081.0,19.612706552706555
13070,European Region,ITA,Italy,Donnas,2019,11.59,99.40639269,59729081.0,19.612706552706555
13071,European Region,ITA,Italy,Druento,2019,11.26,97.06621005,59729081.0,19.612706552706555
13072,European Region,ITA,Italy,Enna,2019,5.53,96.24429224,59729081.0,19.612706552706555
13073,European Region,ITA,Italy,Erba,2019,20.52,99.15525114,59729081.0,19.612706552706555
13074,European Region,ITA,Italy,Este,2019,23.31,94.8630137,59729081.0,19.612706552706555
13075,European Region,ITA,Italy,Faenza,2019,15.49,98.88127854,59729081.0,19.612706552706555
13076,European Region,ITA,Italy,Falconara Marittima,2019,28.47,97.65981735,59729081.0,19.612706552706555
13077,European Region,ITA,Italy,Fano,2019,28.46,94.69178082,59729081.0,19.612706552706555
13078,European Region,ITA,Italy,Febbio,2019,3.92,98.49315068,59729081.0,19.612706552706555
13079,European Region,ITA,Italy,Feltre,2019,12.85,95.53652968,59729081.0,19.612706552706555
13080,European Region,ITA,Italy,Ferentino,2019,15.06,94.09817352,59729081.0,19.612706552706555
13081,European Region,ITA,Italy,Ferno,2019,23.39,99.30365297,59729081.0,19.612706552706555
13082,European Region,ITA,Italy,Ferrara,2019,27.44,99.37214612,59729081.0,19.612706552706555
13083,European Region,ITA,Italy,Ferrera Erbognone,2019,18.03,93.08219178,59729081.0,19.612706552706555
13084,European Region,ITA,Italy,Figline E Incisa Valdarno,2019,18.08,94.87442922,59729081.0,19.612706552706555
13085,European Region,ITA,Italy,Filago,2019,20.72,98.47031963,59729081.0,19.612706552706555
13086,European Region,ITA,Italy,Fiorano Modenese,2019,42.84,97.60273973,59729081.0,19.612706552706555
13087,European Region,ITA,Italy,Firenze,2019,37.59,93.63394216,59729081.0,19.612706552706555
13088,European Region,ITA,Italy,Firmo,2019,6.16,96.88356164,59729081.0,19.612706552706555
13089,European Region,ITA,Italy,Fiumicino,2019,23.55,93.21347032,59729081.0,19.612706552706555
13090,European Region,ITA,Italy,Foggia,2019,20.21,92.1803653,59729081.0,19.612706552706555
13091,European Region,ITA,Italy,Foligno,2019,21.18,95.73059361,59729081.0,19.612706552706555
13092,European Region,ITA,Italy,Fontanebianche,2019,22.75,94.06392694,59729081.0,19.612706552706555
13093,European Region,ITA,Italy,Fontechiari,2019,5.63,94.93150685,59729081.0,19.612706552706555
13094,European Region,ITA,Italy,Forli,2019,24.87,93.042237445,59729081.0,19.612706552706555
13095,European Region,ITA,Italy,Francavilla Al Mare,2019,13.54,93.60730594,59729081.0,19.612706552706555
13096,European Region,ITA,Italy,Francavilla Fontana,2019,17.37,93.99543379,59729081.0,19.612706552706555
13097,European Region,ITA,Italy,Frosinone,2019,31.68,94.61757991,59729081.0,19.612706552706555
13098,European Region,ITA,Italy,Gaeta,2019,23.35,93.28767123,59729081.0,19.612706552706555
13099,European Region,ITA,Italy,Gambara,2019,24.7,94.94292237,59729081.0,19.612706552706555
13100,European Region,ITA,Italy,Garna,2019,5.6,95.25114155,59729081.0,19.612706552706555
13101,European Region,ITA,Italy,Gavello,2019,13.8,91.50684932,59729081.0,19.612706552706555
13102,European Region,ITA,Italy,Gela,2019,16.06,93.909817355,59729081.0,19.612706552706555
13103,European Region,ITA,Italy,Genova,2019,36.06,91.55108447625,59729081.0,19.612706552706555
13104,European Region,ITA,Italy,Gherardi,2019,12.53,97.56849315,59729081.0,19.612706552706555
13105,European Region,ITA,Italy,Grado,2019,9.15,91.25570776,59729081.0,19.612706552706555
13106,European Region,ITA,Italy,Grosseto,2019,18.27,94.4672754966666,59729081.0,19.612706552706555
13107,European Region,ITA,Italy,Grottaglie,2019,9.54,91.03881279,59729081.0,19.612706552706555
13108,European Region,ITA,Italy,Grumento Nova,2019,4.29,91.89497717,59729081.0,19.612706552706555
13109,European Region,ITA,Italy,Gubbio,2019,10.51,92.6655251125,59729081.0,19.612706552706555
13110,European Region,ITA,Italy,Guidonia,2019,25.6,94.28082192,59729081.0,19.612706552706555
13111,European Region,ITA,Italy,Iglesias,2019,4.32,93.98401826,59729081.0,19.612706552706555
13112,European Region,ITA,Italy,Imola,2019,24.42,94.74885845,59729081.0,19.612706552706555
13113,European Region,ITA,Italy,Ivrea,2019,23.56,94.39497717,59729081.0,19.612706552706555
13114,European Region,ITA,Italy,Jesi,2019,25.58,96.10730594,59729081.0,19.612706552706555
13115,European Region,ITA,Italy,L'aquila,2019,10.51,91.3203957366666,59729081.0,19.612706552706555
13116,European Region,ITA,Italy,La Massimina-Casal Lumbroso,2019,21.56,94.04109589,59729081.0,19.612706552706555
13117,European Region,ITA,Italy,La Spezia,2019,22.56,96.2736464442857,59729081.0,19.612706552706555
13118,European Region,ITA,Italy,La Thuile,2019,3.15,99.18949772,59729081.0,19.612706552706555
13119,European Region,ITA,Italy,Lamezia Terme,2019,13.5,97.88812785,59729081.0,19.612706552706555
13120,European Region,ITA,Italy,Latina,2019,24.48,93.32762557,59729081.0,19.612706552706555
13121,European Region,ITA,Italy,Latina Scalo,2019,25.12,90.07990868,59729081.0,19.612706552706555
13122,European Region,ITA,Italy,Lavello,2019,10.14,97.44292237,59729081.0,19.612706552706555
13123,European Region,ITA,Italy,Lecco,2019,21.54,96.30136986,59729081.0,19.612706552706555
13124,European Region,ITA,Italy,Legnago,2019,23.2,97.956621,59729081.0,19.612706552706555
13125,European Region,ITA,Italy,Leini,2019,22.76,93.08219178,59729081.0,19.612706552706555
13126,European Region,ITA,Italy,Leonessa,2019,4.43,94.01826484,59729081.0,19.612706552706555
13127,European Region,ITA,Italy,Levate,2019,24.97,99.80593607,59729081.0,19.612706552706555
13128,European Region,ITA,Italy,Locri,2019,8.61,91.54109589,59729081.0,19.612706552706555
13129,European Region,ITA,Italy,Lodi,2019,31.04,98.6586758,59729081.0,19.612706552706555
13130,European Region,ITA,Italy,Lonato,2019,18.05,95.3652968,59729081.0,19.612706552706555
13131,European Region,ITA,Italy,Lucca,2019,19.81,93.61872146,59729081.0,19.612706552706555
13132,European Region,ITA,Italy,Lugagnano Val D'arda,2019,15.71,98.03652968,59729081.0,19.612706552706555
13133,European Region,ITA,Italy,Macerata,2019,11.57,91.26712329,59729081.0,19.612706552706555
13134,European Region,ITA,Italy,Macomer,2019,5.52,91.72374429,59729081.0,19.612706552706555
13135,European Region,ITA,Italy,Maddaloni,2019,24.53,90.75342466,59729081.0,19.612706552706555
13136,European Region,ITA,Italy,Magione,2019,11.47,94.50913242,59729081.0,19.612706552706555
13137,European Region,ITA,Italy,Mammola,2019,1.99,97.9109589,59729081.0,19.612706552706555
13138,European Region,ITA,Italy,Mansue,2019,14.0,95.2739726,59729081.0,19.612706552706555
13139,European Region,ITA,Italy,Mantova,2019,26.68,96.54109589,59729081.0,19.612706552706555
13140,European Region,ITA,Italy,Martina Franca,2019,27.07,95.1369863,59729081.0,19.612706552706555
13141,European Region,ITA,Italy,Martirano Lombardo,2019,9.74,97.83105023,59729081.0,19.612706552706555
13142,European Region,ITA,Italy,Massa,2019,18.12,94.39497717,59729081.0,19.612706552706555
13143,European Region,ITA,Italy,Massafra,2019,15.9,95.69634703,59729081.0,19.612706552706555
13144,European Region,ITA,Italy,Melilli,2019,6.28,90.35388128,59729081.0,19.612706552706555
13145,European Region,ITA,Italy,Merano,2019,31.28,98.68721461,59729081.0,19.612706552706555
13146,European Region,ITA,Italy,Merate,2019,33.44,95.3652968,59729081.0,19.612706552706555
13147,European Region,ITA,Italy,Mercato Saraceno,2019,3.56,94.49771689,59729081.0,19.612706552706555
13148,European Region,ITA,Italy,Mesagne,2019,10.03,92.61415525,59729081.0,19.612706552706555
13149,European Region,ITA,Italy,Messina,2019,29.97,95.91324201,59729081.0,19.612706552706555
13150,European Region,ITA,Italy,Milano,2019,43.81,95.888127852,59729081.0,19.612706552706555
13151,European Region,ITA,Italy,Modena,2019,32.46,98.93835616,59729081.0,19.612706552706555
13152,European Region,ITA,Italy,Modugno,2019,21.21,95.4147640766666,59729081.0,19.612706552706555
13153,European Region,ITA,Italy,Moggio,2019,6.25,94.76027397,59729081.0,19.612706552706555
13154,European Region,ITA,Italy,Mondovi,2019,25.16,95.2283105,59729081.0,19.612706552706555
13155,European Region,ITA,Italy,Monfalcone,2019,17.8,91.24429224,59729081.0,19.612706552706555
13156,European Region,ITA,Italy,Monserrato,2019,10.41,94.40639269,59729081.0,19.612706552706555
13157,European Region,ITA,Italy,Monte Romano,2019,4.64,95.71917808,59729081.0,19.612706552706555
13158,European Region,ITA,Italy,Monte Sant'angelo,2019,7.02,94.25799087,59729081.0,19.612706552706555
13159,European Region,ITA,Italy,Montebello Vicentino,2019,28.68,96.95205479,59729081.0,19.612706552706555
13160,European Region,ITA,Italy,Montecerboli,2019,4.51,94.42922374,59729081.0,19.612706552706555
13161,European Region,ITA,Italy,Montemaggio,2019,5.25,93.44748858,59729081.0,19.612706552706555
13162,European Region,ITA,Italy,Montemonaco,2019,5.34,91.21004566,59729081.0,19.612706552706555
13163,European Region,ITA,Italy,Montesilvano,2019,26.98,93.11643836,59729081.0,19.612706552706555
13164,European Region,ITA,Italy,Morbegno,2019,15.43,98.77853881,59729081.0,19.612706552706555
13165,European Region,ITA,Italy,Motta Visconti,2019,21.9,98.61872146,59729081.0,19.612706552706555
13166,European Region,ITA,Italy,Narni Scalo,2019,12.04,90.93607306,59729081.0,19.612706552706555
13167,European Region,ITA,Italy,Novara,2019,30.84,95.42237443,59729081.0,19.612706552706555
13168,European Region,ITA,Italy,Nuoro,2019,15.4,94.817351595,59729081.0,19.612706552706555
13169,European Region,ITA,Italy,Nuraminis,2019,6.6,92.7739726,59729081.0,19.612706552706555
13170,European Region,ITA,Italy,Odolo,2019,21.72,98.57305936,59729081.0,19.612706552706555
13171,European Region,ITA,Italy,Olbia,2019,16.17,93.567351595,59729081.0,19.612706552706555
13172,European Region,ITA,Italy,Omegna,2019,31.05,98.98401826,59729081.0,19.612706552706555
13173,European Region,ITA,Italy,Orbassano,2019,31.09,98.69863014,59729081.0,19.612706552706555
13174,European Region,ITA,Italy,Ortona,2019,8.8,92.80821918,59729081.0,19.612706552706555
13175,European Region,ITA,Italy,Osoppo,2019,15.1,92.85388128,59729081.0,19.612706552706555
13176,European Region,ITA,Italy,Ostellato,2019,12.91,98.13926941,59729081.0,19.612706552706555
13177,European Region,ITA,Italy,Ottana,2019,8.82,93.26484018,59729081.0,19.612706552706555
13178,European Region,ITA,Italy,Oulx,2019,21.22,98.55022831,59729081.0,19.612706552706555
13179,European Region,ITA,Italy,Pace Del Mela,2019,5.81,98.97260274,59729081.0,19.612706552706555
13180,European Region,ITA,Italy,Padova,2019,34.56,95.102739725,59729081.0,19.612706552706555
13181,European Region,ITA,Italy,Palermo,2019,36.9,95.5859969566666,59729081.0,19.612706552706555
13182,European Region,ITA,Italy,Pallanza,2019,19.63,95.39954338,59729081.0,19.612706552706555
13183,European Region,ITA,Italy,Papariano,2019,8.99,90.95890411,59729081.0,19.612706552706555
13184,European Region,ITA,Italy,Parma,2019,26.73,97.29452055,59729081.0,19.612706552706555
13185,European Region,ITA,Italy,Parona,2019,18.89,98.86986301,59729081.0,19.612706552706555
13186,European Region,ITA,Italy,Pavia,2019,31.76,97.557077625,59729081.0,19.612706552706555
